zone,bus,fuel,generator,time,value
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),32,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),33,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),34,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),35,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),36,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),37,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),38,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),39,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),40,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),41,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),42,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),43,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),44,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),45,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),46,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),47,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),48,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),49,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),50,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),51,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),52,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),53,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),54,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),55,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),56,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),57,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),58,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),59,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),60,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),61,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),62,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),63,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),64,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),65,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),66,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),67,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),68,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),69,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),70,105.2890130863019
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),71,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),72,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),73,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),74,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),75,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),76,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),77,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),78,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),79,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),80,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),81,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),82,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),83,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),84,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),85,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),86,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),87,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),88,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),89,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),90,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),91,234.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),92,46.8
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),93,0.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),94,0.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),95,0.0
France,Fra_307,Coal,Courrieres Coal Power Plant France (Shutdown),96,0.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,1,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,2,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,3,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,4,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,5,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,6,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,7,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,8,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,9,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,10,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,11,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,12,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,13,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,14,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,15,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,16,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,17,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,18,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,19,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,20,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,21,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,22,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,23,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,24,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,25,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,26,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,27,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,28,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,29,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,30,2698.0564535155145
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,31,2537.551001317987
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,32,2596.272016876667
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,33,2501.6401781228615
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,34,2627.7971443024267
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,35,2618.055592005324
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,36,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,37,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,38,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,39,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,40,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,41,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,42,2604.916799552613
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,43,2672.8191887628986
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,44,2620.8460893337183
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,45,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,46,2421.2395789194434
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,47,2699.183466805754
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,48,2676.661115964276
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,49,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,50,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,51,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,52,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,53,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,54,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,55,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,56,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,57,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,58,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,59,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,60,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,61,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,62,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,63,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,64,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,65,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,66,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,67,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,68,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,69,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,70,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,71,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,72,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,73,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,74,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,75,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,76,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,77,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,78,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,79,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,80,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,81,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,82,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,83,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,84,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,85,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,86,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,87,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,88,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,89,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,90,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,91,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,92,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,93,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,94,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,95,2726.0
France,Fra_306,Nuclear,Nogent Nuclear Power Plant France,96,2726.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,1,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,2,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,3,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,4,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,5,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,6,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,7,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,8,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,9,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,10,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,11,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,12,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,13,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,14,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,15,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,16,0.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,17,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,18,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,19,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,20,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,21,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,22,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,23,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,24,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,25,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,26,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,27,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,28,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,29,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,30,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,31,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,32,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,33,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,34,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,35,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,36,185.73062724098605
France,Fra_296,Coal,Hornaing B Coal Power Plant France,37,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,38,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,39,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,40,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,41,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,42,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,43,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,44,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,45,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,46,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,47,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,48,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,49,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,50,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,51,182.6797009434594
France,Fra_296,Coal,Hornaing B Coal Power Plant France,52,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,53,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,54,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,55,97.86016460220344
France,Fra_296,Coal,Hornaing B Coal Power Plant France,56,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,57,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,58,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,59,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,60,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,61,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,62,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,63,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,64,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,65,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,66,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,67,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,68,112.51015117928318
France,Fra_296,Coal,Hornaing B Coal Power Plant France,69,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,70,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,71,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,72,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,73,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,74,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,75,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,76,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,77,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,78,124.84925566274819
France,Fra_296,Coal,Hornaing B Coal Power Plant France,79,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,80,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,81,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,82,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,83,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,84,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,85,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,86,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,87,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,88,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,89,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,90,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,91,253.0
France,Fra_296,Coal,Hornaing B Coal Power Plant France,92,50.6
France,Fra_296,Coal,Hornaing B Coal Power Plant France,93,113.9405976206599
France,Fra_296,Coal,Hornaing B Coal Power Plant France,94,22.788119524131957
France,Fra_296,Coal,Hornaing B Coal Power Plant France,95,22.788119524131982
France,Fra_296,Coal,Hornaing B Coal Power Plant France,96,22.788119524131982
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",1,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",2,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",3,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",4,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",5,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",6,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",7,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",8,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",9,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",10,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",11,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",12,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",13,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",14,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",15,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",16,0.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",17,50.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",18,50.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",19,250.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",20,250.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",21,250.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",22,250.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",23,250.0
France,Fra_296,Coal,"Bouchain Coal Power Plant, France",24,250.0
